time,seconds_elapsed_acc,z_acc,y_acc,x_acc,seconds_elapsed_gyro,z_gyro,y_gyro,x_gyro
1772846150395168000,0.24716796875,-0.1612792015075683,-0.1665210723876953,-0.4039682149887085,0.24716796875,0.2186897546052932,0.0670424625277519,0.0821613743901252
1772846150411785500,0.263785400390625,0.1112499237060546,-0.0894699096679687,-0.4217295050621032,0.263785400390625,0.2799290120601654,0.2423607856035232,0.0946841165423393
1772846150428406800,0.28040673828125,0.3458008766174316,0.0372967720031738,-0.6370853185653687,0.28040673828125,0.3242167234420776,0.3579670190811157,0.1350012123584747
1772846150445024000,0.29702392578125,0.6398239135742188,0.1893954277038574,-1.0388777256011963,0.29702392578125,0.4036292135715484,0.3115412890911102,0.2148718535900116
1772846150461644300,0.313644287109375,0.94138765335083,0.2256479263305664,-1.2522051334381104,0.313644287109375,0.5077817440032959,0.1672243624925613,0.3152064681053161
1772846150478262500,0.330262451171875,1.1058754920959473,0.0874624252319336,-1.1997696161270142,0.330262451171875,0.5955936312675476,0.1036943718791008,0.4036292135715484
1772846150494868200,0.3468681640625,1.3347582817077637,0.196204662322998,-1.2737168073654177,0.3468681640625,0.6667594313621521,0.1374446749687194,0.4311181604862213
1772846150511506200,0.363506103515625,1.694441318511963,0.3841605186462402,-1.4819724559783936,0.363506103515625,0.7446447610855103,0.3101668357849121,0.413555771112442
1772846150528118300,0.3801181640625,1.9906740188598635,0.5311684608459473,-1.7738492488861084,0.3801181640625,0.8213083148002625,0.6692028641700745,0.4300491213798523
1772846150544732400,0.396732421875,1.789149284362793,0.450322151184082,-1.884798288345337,0.396732421875,0.9085093140602112,0.8509352803230286,0.4057672321796417
1772846150561358000,0.413358154296875,1.5992460250854492,0.2259802818298339,-1.86618173122406,0.413358154296875,0.994641363620758,0.6395758986473083,0.2467895597219467
1772846150577973800,0.429973876953125,1.87321138381958,0.0911359786987304,-1.8559160232543943,0.429973876953125,1.100015640258789,0.3640756905078888,-0.0025961773935705
1772846150594592500,0.446592529296875,2.4048471450805664,-0.3736529350280761,-1.6254630088806152,0.446592529296875,1.1921035051345823,0.3013092875480652,-0.2214386463165283
1772846150611198200,0.4631982421875,2.8312535285949707,-1.116530418395996,-1.3184325695037842,0.4631982421875,1.2214250564575195,0.49464812874794,-0.3619376718997955
1772846150627817000,0.47981689453125,3.166590690612793,-1.7484455108642578,-1.3358700275421145,0.47981689453125,1.241125464439392,0.8037459254264832,-0.4068362414836883
1772846150644448800,0.49644873046875,3.3643345832824707,-2.268104076385498,-1.5592561960220337,0.49644873046875,1.296714186668396,1.1444560289382937,-0.3060434758663177
1772846150661063700,0.513063720703125,3.3113980293273926,-2.7437214851379395,-1.8971576690673828,0.513063720703125,1.3843733072280884,1.4485142230987549,-0.0578794814646244
1772846150677689300,0.529689453125,2.6301088333129883,-3.1432442665100098,-2.2542192935943604,0.529689453125,1.514487624168396,1.6934711933135986,0.2831360399723053
1772846150694304800,0.5463046875,1.359868049621582,-3.342472076416016,-2.642603874206543,0.5463046875,1.665065884590149,1.7722728252410889,0.513126790523529
