time,seconds_elapsed_acc,z_acc,y_acc,x_acc,seconds_elapsed_gyro,z_gyro,y_gyro,x_gyro
1772845837251147300,0.230147216796875,0.4335155487060547,-0.4759385585784912,-0.4905310869216919,0.225995361328125,-0.375529408454895,0.5351179838180542,-0.0019853119738399
1772845837267785000,0.246784912109375,-0.55230712890625,-0.0323362350463867,-0.3878748416900635,0.242615966796875,-0.3869831264019012,0.6149885654449463,0.0934623852372169
1772845837284398000,0.263398193359375,-1.9653806686401367,0.5574886798858643,-0.4654553532600403,0.259243896484375,-0.5222898125648499,0.5670356750488281,0.0739146918058395
1772845837301015000,0.28001513671875,-2.808992862701416,0.892578125,-0.5144734978675842,0.27585986328125,-0.697760820388794,0.403781920671463,-0.1539380401372909
1772845837317632000,0.296632080078125,-2.627373695373535,0.5926182270050049,-0.5844429135322571,0.292479248046875,-0.8280278444290161,0.3382666409015655,-0.3504839241504669
1772845837334250800,0.313250732421875,-2.1246538162231445,0.0473535060882568,-0.6637253165245056,0.30909716796875,-0.8643743395805359,0.1976149082183838,-0.3295617997646332
1772845837350852600,0.3298525390625,-2.130000114440918,-0.3607642650604248,-0.8293583989143372,0.3257109375,-0.8266534209251404,-0.193338856101036,-0.1579086631536483
1772845837367473400,0.346473388671875,-2.704171657562256,-0.242976427078247,-0.819430947303772,0.342320068359375,-0.8008443117141724,-0.7658722996711731,-0.0426078513264656
1772845837384104400,0.3631044921875,-3.1365232467651367,-0.1034634113311767,-0.7150931358337402,0.358953857421875,-0.887739896774292,-1.220814228057861,-0.1374446749687194
1772845837400722200,0.37972216796875,-2.719071388244629,-0.0550711154937744,-1.0934829711914062,0.37556884765625,-0.9731083512306212,-1.2337950468063354,-0.2176207453012466
1772845837417339000,0.3963388671875,-1.975285530090332,-0.0854048728942871,-1.171151876449585,0.392186279296875,-0.8675813674926758,-0.8304712772369385,-0.218842476606369
1772845837433957600,0.41295751953125,-1.0480642318725586,-0.4272828102111816,-1.040841817855835,0.4088037109375,-0.6420193910598755,-0.3445279896259308,-0.1142318025231361
1772845837450573600,0.429573486328125,-0.9988374710083008,-0.9839729070663452,-0.8183520436286926,0.425421142578125,-0.366213709115982,0.0876591652631759,0.0439822971820831
1772845837467193600,0.446193603515625,-2.217368125915528,-1.4811227321624756,-0.3514279723167419,0.44203955078125,-0.1782199293375015,0.4955644309520721,0.1817324161529541
1772845837483811800,0.462811767578125,-3.4471921920776367,-1.4535552263259888,-0.1957058608531952,0.4586513671875,0.001527163083665,0.8988882303237915,0.2394591718912124
1772845837500421000,0.479421142578125,-4.1695332527160645,-0.7803561687469482,-0.2521003186702728,0.4752724609375,0.0784961804747581,1.0317513942718506,0.2881756722927093
1772845837517047300,0.49604736328125,-4.804043292999268,-1.0143992900848389,-0.7887653112411499,0.49189306640625,-0.0575740486383438,1.0961977243423462,0.2640464901924133
1772845837533664500,0.51266455078125,-4.131641387939453,-1.2938446998596191,-1.7880172729492188,0.508510009765625,0.0467311926186084,0.7541131377220154,0.1695151031017303
1772845837550282200,0.5292822265625,-0.6859579086303711,-0.9283227920532228,-2.287559986114502,0.525128173828125,0.3683517575263977,-0.5181664228439331,0.1798998117446899
1772845837566899700,0.545899658203125,3.641725540161133,-0.4401657581329345,-1.7073692083358765,0.54174169921875,0.6569855809211731,-0.9639453291893004,0.4897612035274505
1772845837583516700,0.5625166015625,7.646299362182617,0.175105333328247,-0.0808737576007843,0.558375,0.8074111342430115,-1.2301298379898071,0.5038111209869385
1772845837600121900,0.579121826171875,14.174141883850098,-0.9615979194641112,1.995572805404663,0.574978759765625,0.7956519722938538,-1.0975720882415771,0.0291688162833452
1772845837616753700,0.595753662109375,17.990901947021484,-2.5258443355560303,2.2916667461395264,0.5916025390625,0.7231117486953735,0.0910189226269722,-0.1230893433094024
1772845837633370600,0.61237060546875,16.192745208740234,-2.2558908462524414,0.2504490613937378,0.608216796875,0.722959041595459,1.2886202335357666,0.0722348168492317
1772845837649989400,0.6289892578125,11.746949195861816,-1.2431607246398926,-1.6675900220870972,0.624833251953125,0.9517280459403992,1.275639295578003,0.0652098655700683
1772845837666589400,0.64558935546875,6.626873016357422,0.046689748764038,-2.702543258666992,0.641435791015625,1.220966935157776,0.4627304375171661,-0.0493273697793483
1772845837683212000,0.6622119140625,1.372025489807129,1.4852757453918457,-1.763152241706848,0.658057373046875,1.2450960874557495,-0.8897252082824707,-0.2122756689786911
1772845837699828200,0.678828125,-3.814200401306152,2.2186286449432373,-0.1772599220275879,0.674674560546875,0.9242390990257264,-2.0867156982421875,-0.7031059265136719
1772845837716446700,0.69544677734375,-5.2622833251953125,2.185049772262573,0.0360589027404785,0.691293212890625,0.4306600093841553,-3.072804927825928,-1.9034560918807983
