time,seconds_elapsed_acc,z_acc,y_acc,x_acc,seconds_elapsed_gyro,z_gyro,y_gyro,x_gyro
1772846527576444200,0.222444091796875,-0.040877342224121,0.0030969679355621,0.0092774331569671,0.222444091796875,0.0003054326225537,-0.0006108652451075,0.0001527163112768
1772846527593066800,0.239066650390625,-0.0408239364624023,0.008356362581253,-0.0023968815803527,0.239066650390625,0.0,0.0003054326225537,0.0
1772846527609685000,0.25568505859375,-0.0360994338989257,0.0050169825553894,-0.0011655390262603,0.25568505859375,-0.0007635815418325,-0.0001527163112768,-0.0006108652451075
1772846527626302500,0.272302490234375,-0.0371761322021484,0.007121056318283,0.0048387944698333,0.272302490234375,0.0006108652451075,0.0001527163112768,0.0001527163112768
1772846527642922800,0.2889228515625,-0.0384731292724609,0.000661551952362,0.0022550523281097,0.2889228515625,0.0,0.0003054326225537,-0.0003054326225537
1772846527659539700,0.305539794921875,-0.0328292846679687,0.0037134289741516,-0.00162935256958,0.305539794921875,0.0001527163112768,-0.0001527163112768,0.00137444678694
1772846527676159700,0.32215966796875,-0.0366897583007812,0.0066334903240203,0.0047577023506164,0.32215966796875,0.0,-0.0006108652451075,0.0006108652451075
1772846527692767700,0.338767822265625,-0.0361356735229492,0.0043133497238159,0.0051589906215667,0.338767822265625,0.0004581489483825,0.0009162978967651,0.0003054326225537
1772846527709396500,0.355396484375,-0.0412464141845703,0.0051321387290954,0.0012256205081939,0.355396484375,0.0003054326225537,-0.0001527163112768,-0.0001527163112768
1772846527726012000,0.372011962890625,-0.0361747741699218,-0.0017174482345581,-0.0004903078079223,0.372011962890625,0.0,0.0007635815418325,0.0010690141934901
1772846527742629000,0.388629150390625,-0.0313453674316406,0.0048690736293792,0.009186178445816,0.388629150390625,0.0003054326225537,0.0001527163112768,0.0001527163112768
1772846527759248100,0.405248046875,-0.0335416793823242,0.0040526688098907,0.0058663487434387,0.405248046875,0.0003054326225537,0.0,-0.0004581489483825
1772846527775865600,0.421865478515625,-0.0338697433471679,0.0057422518730163,-0.003757506608963,0.421865478515625,-0.0004581489483825,0.0003054326225537,0.0001527163112768
1772846527792484000,0.438484130859375,-0.0357046127319335,0.0053671598434448,-0.0011429488658905,0.438484130859375,-0.0004581489483825,0.0,-0.0001527163112768
